USDRUB;D;20210401;000000;75.6986000;76.4589000;75.4890000;76.1490000
USDRUB;D;20210402;000000;76.2871000;77.0044000;75.9040000;76.4630000
USDRUB;D;20210404;000000;76.4630000;76.6614000;76.1875000;76.3960000
USDRUB;D;20210405;000000;76.3960000;76.7309200;75.9320000;76.4697000
USDRUB;D;20210406;000000;76.3450000;78.0500000;75.5150000;77.1080000
USDRUB;D;20210407;000000;77.1093000;78.0349900;76.7580000;77.2081000
USDRUB;D;20210408;000000;77.2071000;77.3792800;76.5200000;76.5460000
USDRUB;D;20210409;000000;76.7993000;77.5529000;76.5390000;77.3728000
USDRUB;D;20210411;000000;77.4136000;77.6250000;77.2110000;77.4027000
USDRUB;D;20210412;000000;77.4016000;77.7610000;77.0450000;77.3304000
USDRUB;D;20210413;000000;77.3154000;77.5727000;75.7100000;75.9478000
USDRUB;D;20210414;000000;75.9481000;76.0586000;75.3850000;75.8680000
USDRUB;D;20210415;000000;76.0427000;77.5370000;75.6532000;76.0740000
USDRUB;D;20210416;000000;76.0754000;76.6060000;75.2755000;75.7650000
USDRUB;D;20210418;000000;75.8318000;76.1985000;75.7126000;75.9610000
USDRUB;D;20210419;000000;75.9701000;76.5257000;75.7200000;76.3104000
USDRUB;D;20210420;000000;76.3326000;77.2750000;75.8804000;76.6439000
USDRUB;D;20210421;000000;76.6427000;77.2049000;76.2835000;76.5981000
USDRUB;D;20210422;000000;76.6061000;76.7725000;75.1950000;75.4966000
USDRUB;D;20210423;000000;75.5350000;75.5520000;74.6085000;74.8750000
USDRUB;D;20210425;000000;74.8751000;76.4877000;74.6580000;74.9310000
USDRUB;D;20210426;000000;74.6680000;75.7030000;74.5878000;75.0038000
USDRUB;D;20210427;000000;74.9982000;75.3808000;74.5840000;74.8064000
USDRUB;D;20210428;000000;74.8051000;74.9964100;74.2600000;74.3822000
USDRUB;D;20210429;000000;74.3819000;75.0630000;74.1407000;74.5280000
USDRUB;D;20210430;000000;74.7387000;76.0128000;74.4350000;75.1870000
USDRUB;D;20210502;000000;75.1971000;75.8395000;74.8850000;74.9370000
USDRUB;D;20210503;000000;75.2078000;75.8456000;74.6600000;74.8383000
USDRUB;D;20210504;000000;74.8352000;75.3561400;74.4570000;74.7313000
USDRUB;D;20210505;000000;74.7346000;74.9900100;74.4910000;74.8100000
USDRUB;D;20210506;000000;74.8109000;74.8951000;73.9880000;74.1776000
USDRUB;D;20210507;000000;74.1701000;74.3080000;73.3312000;73.7450000
USDRUB;D;20210509;000000;73.7292000;73.9900000;73.4279000;73.6232000
USDRUB;D;20210510;000000;73.6241000;74.3597000;73.4550000;74.2899000
USDRUB;D;20210511;000000;74.2900000;74.4400000;73.7703000;74.1776000
USDRUB;D;20210512;000000;74.1788000;74.7505000;73.8741000;74.5886000
USDRUB;D;20210513;000000;74.6029000;74.6863000;73.7580000;74.0029000
USDRUB;D;20210514;000000;74.0001000;74.7861000;73.6682000;73.9900000
USDRUB;D;20210516;000000;73.9938000;74.6200000;73.8800000;74.0799000
USDRUB;D;20210517;000000;74.0790000;74.1103100;73.6545000;73.7876000
USDRUB;D;20210518;000000;73.7658000;74.0290000;73.3680000;73.6731000
USDRUB;D;20210519;000000;73.6723000;73.8938100;73.4796000;73.7591000
USDRUB;D;20210520;000000;73.7600000;73.9698000;73.2060000;73.4912000
USDRUB;D;20210521;000000;73.4898000;73.9087000;73.3099000;73.6231000
USDRUB;D;20210523;000000;73.6220000;73.8325000;73.4110000;73.6444000
USDRUB;D;20210524;000000;73.6194000;73.8522000;73.2160000;73.4517000
USDRUB;D;20210525;000000;73.4507000;73.7016000;73.1412000;73.5091000
USDRUB;D;20210526;000000;73.5127000;73.7104100;73.2190000;73.5383000
USDRUB;D;20210527;000000;73.5391000;73.6777000;73.1380000;73.4439000
USDRUB;D;20210528;000000;73.3890000;73.6992100;73.0000000;73.2020000
USDRUB;D;20210530;000000;73.2050000;73.2923000;72.9310000;73.0670000
USDRUB;D;20210531;000000;73.2175000;73.4810000;73.0700000;73.3870000
USDRUB;D;20210601;000000;73.3837000;73.7850000;73.0775000;73.5500000
USDRUB;D;20210602;000000;73.5501000;73.7394400;72.8690000;73.1563000
USDRUB;D;20210603;000000;73.1588000;73.3445500;72.9390000;73.2130000
USDRUB;D;20210604;000000;73.2106000;73.3200000;72.7130000;72.7210000
USDRUB;D;20210606;000000;72.8339000;73.4454000;72.7490000;73.0119000
USDRUB;D;20210607;000000;73.0053000;73.1750000;72.6606000;72.8015000
USDRUB;D;20210608;000000;72.7907000;72.9110000;72.1630000;72.2638000
USDRUB;D;20210609;000000;72.2628000;72.4742000;71.9348000;72.3391000
USDRUB;D;20210610;000000;72.3409000;72.4858000;71.6340000;71.7310000
USDRUB;D;20210611;000000;71.7320000;72.2613000;71.4990000;71.9460000
USDRUB;D;20210613;000000;71.9582000;72.2766000;71.9500000;72.0761000
USDRUB;D;20210614;000000;72.0636000;72.3732000;71.7940000;71.9740000
USDRUB;D;20210615;000000;72.0080000;72.3464000;71.6804000;72.1937000
USDRUB;D;20210616;000000;72.1975000;72.6932000;71.5715000;72.4600000
USDRUB;D;20210617;000000;72.5165000;72.7000000;72.0336000;72.4185000
USDRUB;D;20210618;000000;72.4408000;72.9160000;72.0269000;72.7073000
USDRUB;D;20210620;000000;72.6860000;72.8654000;72.5150000;72.8080000
USDRUB;D;20210621;000000;72.8071000;73.3432600;72.6350000;73.1317000
USDRUB;D;20210622;000000;73.1340000;73.2950100;72.5980000;72.8700000
